31.70000076	14.19999981	4.300000191	27.16626	0
29.60000038	12.10000038	34.20000076	23.13792	0
23.70000076	9.699999809	82.5	19.4549	0
17.29999924	8.300000191	153.1999969	11.98393	0
16.5	9.300000191	121.5	7.50172	2
15.19999981	4.699999809	139.8000031	6.72941	7
16.89999962	5.400000095	57	8.51438	5
20.79999924	7.5	152	10.02383	1
21.60000038	9.300000191	4.300000191	13.94061	1
23.39999962	12.19999981	18.89999962	17.43973	0
28.20000076	14	19.20000076	26.95539	0
30.60000038	15.30000019	3.099999905	26.53056	0
30.5	15.19999981	1.5	27.16626	0
27.79999924	13.69999981	56.09999847	23.13792	0
24.29999924	12.60000038	76.59999847	19.4549	0
18.89999962	9.199999809	153.1999969	11.98393	0
15.89999962	7.199999809	35.29999924	7.50172	2
15.19999981	4.699999809	65.69999695	6.72941	7
16.89999962	5.400000095	22.89999962	8.51438	5
20.79999924	7.5	107.5	10.02383	1
21.60000038	9.300000191	48.29999924	13.94061	1
23.39999962	12.19999981	63.5	17.43973	0
28.20000076	14	8.600000381	26.95539	0
30.60000038	15.30000019	3	26.53056	0
30.5	15.19999981	0.899999976	27.16626	0
27.79999924	13.69999981	87.90000153	23.13792	0
20.88452	13.3199	110.1	19.4549	0
16.09756	8.69014	117.3	11.02079	0
14.35813	8.28533	157.8	7.27525	2
14.68387	3.83871	111	5.91093	7
14.88214	4.63929	82	8.51438	5
19.12355	9.13148	48.2	10.02383	1
19.26567	9.85733	103.6	13.94061	1
24.84194	12.46418	9.2	17.43973	0
28.0181	15.1706	3.2	26.95539	0
29.02903	14.84516	2.2	26.53056	0
31.4871	17.71613	6.4	27.16626	0
29.08733	15.807	31	23.13792	0
21.61161	12.52513	146.2	19.4549	0
18.18667	10.1619	88.8	11.98393	0
15.08645	7.00216	74.6	7.50172	2
15.82194	7.76542	53.4	6.72941	7
16.73517	7.40128	78.6	6.81403	4.8
17.45355	7.04858	78.20001	10.46972	1
20.65533	8.55833	2.8	15.26171	0.9
22.78	10.92635	6.8	21.71128	0
31.78533	15.237	0.403	22.45124	0
33.09323	15.78387	0	27.92915	0
31.94484	16.02806	16.443	27.75731	0
31.302	14.733	12.988	22.68409	0
21.97129	11.65677	96.826	18.71982	0
17.91	8.29773	15.225	11.7766	0.1
14.52097	5.80935	17.458	9.97185	2.1
14.64065	3.93016	0.812	8.50336	7
14.74786	3.33654	6.699	10.06511	4.8
18.63226	8.35168	42.224	13.30919	1
20.315	9.79647	18.473	15.14372	0.9
23.70064	12.36419	34.106	20.66962	0
29.064	15.433	0	24.22337	0
29.9029	15.76258	8.729	25.57522	0
32.54419	16.66677	1.624	27.51355	0
29.38333	14.489	5.278	24.09417	0
23.65903	13.86548	154.06799	19.88804	0
17.07833	8.1173	89.32	11.59811	0.1
15.10032	6.60648	34.916	9.54397	2.1
15.04882	5.1781	55.07066	7.84022	7
15.60000038	5.199999809	96.69999695	8.51438	7
21.29999924	8.5	0	10.02383	0
21	7.300000191	18	13.94061	0
21.39999962	11.5	109	17.43973	0
28.89999962	14.10000038	0	26.95539	0
29.60000038	14.60000038	2.5	26.53056	0
30.29999924	15	0	27.16626	0
27.20000076	12.69999981	7.199999809	23.13792	0
23.39999962	13.60000038	61.09999847	19.4549	0
19.60000038	9.699999809	92.90000153	11.98393	0
17	6.099999905	40.59999847	7.50172	5
15.80000019	5.699999809	65.80000305	6.72941	12
16.89999962	7.400000095	61.5	8.51438	6

